Met ID,URL
12668,https://images.metmuseum.org/CRDImages/ad/original/DT2039.jpg
12669,https://images.metmuseum.org/CRDImages/ad/original/ap50.213.jpg
12670,https://images.metmuseum.org/CRDImages/ad/original/DT2042.jpg
12671,https://images.metmuseum.org/CRDImages/ad/original/DP105036.jpg
12672,https://images.metmuseum.org/CRDImages/ad/original/DT11172.jpg
12673,https://images.metmuseum.org/CRDImages/ad/original/ap50.145.37.jpg
12674,https://images.metmuseum.org/CRDImages/ad/original/DT2043.jpg
12675,https://images.metmuseum.org/CRDImages/ad/original/ap38.61.jpg
12676,https://images.metmuseum.org/CRDImages/ad/original/ap1978.380.jpg
12677,https://images.metmuseum.org/CRDImages/ad/original/DP105035.jpg
12678,https://images.metmuseum.org/CRDImages/ad/original/DT11749.jpg
12680,https://images.metmuseum.org/CRDImages/ad/original/188982.jpg
12681,https://images.metmuseum.org/CRDImages/ad/original/DT240957.jpg
12683,https://images.metmuseum.org/CRDImages/ad/original/ap43.86.2.jpg
16584,https://images.metmuseum.org/CRDImages/ad/original/DT62.jpg
16781,https://images.metmuseum.org/CRDImages/ad/original/DT2040.jpg
19056,https://images.metmuseum.org/CRDImages/ad/original/DP136861.jpg
19826,https://images.metmuseum.org/CRDImages/ad/original/DP218093.jpg
7499,https://images.metmuseum.org/CRDImages/ad/original/ap1996.348.jpg
11212,https://images.metmuseum.org/CRDImages/ad/original/ap22.45.3.jpg
11215,https://images.metmuseum.org/CRDImages/ad/original/ap93.19.2.jpg
11223,https://images.metmuseum.org/CRDImages/ad/original/ap06.195.jpg
11224,https://images.metmuseum.org/CRDImages/ad/original/ap95.17.3.jpg
13499,https://images.metmuseum.org/CRDImages/ad/original/SFcs54d.jpg
16906,https://images.metmuseum.org/CRDImages/ad/original/DT4975.jpg
10028,https://images.metmuseum.org/CRDImages/ad/original/ap66.73.jpg
11370,https://images.metmuseum.org/CRDImages/ad/original/ap49.76.jpg
11379,https://images.metmuseum.org/CRDImages/ad/original/ap09.176.jpg
11383,https://images.metmuseum.org/CRDImages/ad/original/DT80.jpg
10035,https://images.metmuseum.org/CRDImages/ad/original/ap67.187.138.jpg
11974,https://images.metmuseum.org/CRDImages/ad/original/DT6007.jpg
11975,https://images.metmuseum.org/CRDImages/ad/original/ap09.72.8.jpg
11976,https://images.metmuseum.org/CRDImages/ad/original/DT2945.jpg
11977,https://images.metmuseum.org/CRDImages/ad/original/DT240272.jpg
11978,https://images.metmuseum.org/CRDImages/ad/original/ap52.199.jpg
11979,https://images.metmuseum.org/CRDImages/ad/original/DT240273.jpg
11980,https://images.metmuseum.org/CRDImages/ad/original/DP-18856-001.jpg
11981,https://images.metmuseum.org/CRDImages/ad/original/DT228023.jpg
12856,https://images.metmuseum.org/CRDImages/ad/original/ap32.67.1.jpg
10049,https://images.metmuseum.org/CRDImages/ad/original/DP256059.jpg
10061,https://images.metmuseum.org/CRDImages/ad/original/ap1972.263.5.jpg
10062,https://images.metmuseum.org/CRDImages/ad/original/DT1268.jpg
10063,https://images.metmuseum.org/CRDImages/ad/original/ap64.117.jpg
10065,https://images.metmuseum.org/CRDImages/ad/original/DT1551.jpg
10066,https://images.metmuseum.org/CRDImages/ad/original/DP273005.jpg
10067,https://images.metmuseum.org/CRDImages/ad/original/DP-12213-001.jpg
10068,https://images.metmuseum.org/CRDImages/ad/original/ap91.18.jpg
12970,https://images.metmuseum.org/CRDImages/ad/original/DP105798.jpg
10070,https://images.metmuseum.org/CRDImages/ad/original/ap01.7.2.jpg
10072,https://images.metmuseum.org/CRDImages/ad/original/ap56.53.jpg
10075,https://images.metmuseum.org/CRDImages/ad/original/ap40.94.jpg
10076,https://images.metmuseum.org/CRDImages/ad/original/ap10.106.jpg
10077,https://images.metmuseum.org/CRDImages/ad/original/DT5812.jpg
10080,https://images.metmuseum.org/CRDImages/ad/original/DT105.jpg
